npi,name,billing_state,provider_type,entity_type,medicare_paid_2023,medicare_allowed_2023,services_2023,beneficiaries_2023,nppes_lookup_url
1093094989,"Tomball Mri, Inc",TX,Independent Diagnostic Testing Facility (IDTF),O,292779.26,370736.14,42533,1751,https://npiregistry.cms.hhs.gov/provider-view/1093094989
1205882164,Aguila Zenobio,FL,Internal Medicine,I,290425.83,348187.79,9111,491,https://npiregistry.cms.hhs.gov/provider-view/1205882164
1326494188,"South Austin Surgicenter, Llc",TX,Ambulatory Surgical Center,O,287580.39,362453.96,316,149,https://npiregistry.cms.hhs.gov/provider-view/1326494188
1740202241,Pate John,TX,Plastic and Reconstructive Surgery,I,287169.28,361554.66,83311,263,https://npiregistry.cms.hhs.gov/provider-view/1740202241
1629087036,Signor Robert,FL,Cardiology,I,283370.5,373558.3,3816,1050,https://npiregistry.cms.hhs.gov/provider-view/1629087036
1225168248,Hollander Sandra,GA,Hematology-Oncology,I,278856.9,358930.74,28645,131,https://npiregistry.cms.hhs.gov/provider-view/1225168248
1790929230,Green Daniel,SC,Interventional Cardiology,I,278437.16,366334.68,5523,2298,https://npiregistry.cms.hhs.gov/provider-view/1790929230
1013924455,Tseng Conrad,CA,Endocrinology,I,277753.94,354929.14,5124,984,https://npiregistry.cms.hhs.gov/provider-view/1013924455
1588626675,Hayashi Howard,CA,General Surgery,I,275593.67,351202.44,1447,691,https://npiregistry.cms.hhs.gov/provider-view/1588626675
1265475586,Longs Drug Stores California Llc,HI,Mass Immunizer Roster Biller,O,274660.39,274660.39,9284,1362,https://npiregistry.cms.hhs.gov/provider-view/1265475586
1619952421,Clark David,CA,Cardiology,I,272838.31,361156.78,2912,416,https://npiregistry.cms.hhs.gov/provider-view/1619952421
1639149826,Klein Edward,MA,Orthopedic Surgery,I,270335.99,353802.69,3365,945,https://npiregistry.cms.hhs.gov/provider-view/1639149826
1962493379,Othman Mufid,GA,Internal Medicine,I,269387.4,340050.21,2191,479,https://npiregistry.cms.hhs.gov/provider-view/1962493379
1861464299,Allen Richard,CA,Family Practice,I,269213.7,354899.68,4511,565,https://npiregistry.cms.hhs.gov/provider-view/1861464299
1154366730,Volpe Liana,CA,General Practice,I,267223.23,349286.29,2420,290,https://npiregistry.cms.hhs.gov/provider-view/1154366730
1659354215,Moynihan Harry,IN,Internal Medicine,I,267143.74,338977.6,4822,1016,https://npiregistry.cms.hhs.gov/provider-view/1659354215
1407846017,Newman Richard,DC,Diagnostic Radiology,I,264571.83,338503.55,43030,1594,https://npiregistry.cms.hhs.gov/provider-view/1407846017
1083601397,Mcnamara Michael,TN,Orthopedic Surgery,I,262866.03,336343.66,2134,536,https://npiregistry.cms.hhs.gov/provider-view/1083601397
1477520393,Lehrer Richard,OH,Ophthalmology,I,262109.89,359984.81,3638,607,https://npiregistry.cms.hhs.gov/provider-view/1477520393
1255386397,Kumar Ashok,MO,Physical Medicine and Rehabilitation,I,261838.52,344180.74,6833,615,https://npiregistry.cms.hhs.gov/provider-view/1255386397
1922123074,Dalmacy-Tardieu Marie-Ange,NY,Plastic and Reconstructive Surgery,I,259225.44,325424.94,2820,351,https://npiregistry.cms.hhs.gov/provider-view/1922123074
1538119300,Hoffman Marcel,IL,Internal Medicine,I,255152.14,317104.21,3193,739,https://npiregistry.cms.hhs.gov/provider-view/1538119300
1033381439,Dahiya Rajender,IL,Family Practice,I,255029.06,325702.95,3947,368,https://npiregistry.cms.hhs.gov/provider-view/1033381439
1346845138,"Surgery Center At Cottonwood, Llc",UT,Ambulatory Surgical Center,O,254528.72,319779.63,2693,94,https://npiregistry.cms.hhs.gov/provider-view/1346845138
1992735765,Conlin Michael,GA,Internal Medicine,I,254065.09,348683.19,8150,761,https://npiregistry.cms.hhs.gov/provider-view/1992735765
1831260090,Katow Jean,CA,Ophthalmology,I,253439.63,357548.97,7457,884,https://npiregistry.cms.hhs.gov/provider-view/1831260090
1679576680,"Burholme First Aid Corps, Inc.",PA,Ambulance Service Provider,O,253027.48,319552.12,2650,444,https://npiregistry.cms.hhs.gov/provider-view/1679576680
1508389032,Laba Alina,CA,Optometry,I,251995.17,326720.15,1990,239,https://npiregistry.cms.hhs.gov/provider-view/1508389032
1184671703,Rural Metro Of Greater Seattle Inc,WA,Ambulance Service Provider,O,251755.74,319695.95,7423,567,https://npiregistry.cms.hhs.gov/provider-view/1184671703
1730187857,Dean Paul,CA,Dermatology,I,250745.65,331833.39,4681,342,https://npiregistry.cms.hhs.gov/provider-view/1730187857
1861463259,Orlando Center For Outpatient Surgery Lp,FL,Ambulatory Surgical Center,O,249822.64,313508.95,755,132,https://npiregistry.cms.hhs.gov/provider-view/1861463259
1588759781,Morariu Mircea,FL,Neurology,I,248793.58,323727.16,3211,363,https://npiregistry.cms.hhs.gov/provider-view/1588759781
1154397750,Brard Gyan,AZ,Endocrinology,I,248523.07,332890.4,2709,1064,https://npiregistry.cms.hhs.gov/provider-view/1154397750
1679512669,Berry Michael,MA,Orthopedic Surgery,I,247815.66,323071.12,3778,712,https://npiregistry.cms.hhs.gov/provider-view/1679512669
1265591242,Cos David,TX,Internal Medicine,I,245549.29,307054.46,6556,1006,https://npiregistry.cms.hhs.gov/provider-view/1265591242
1417120445,Ziegler Kiley,MT,Orthopedic Surgery,I,244830.89,313211.1,3808,391,https://npiregistry.cms.hhs.gov/provider-view/1417120445
1700842499,Bentley James,FL,General Practice,I,244336.62,328304.73,4136,351,https://npiregistry.cms.hhs.gov/provider-view/1700842499
1043225923,Jimenez Martin,NJ,Internal Medicine,I,243796.44,298806.29,8539,256,https://npiregistry.cms.hhs.gov/provider-view/1043225923
1154469799,Rube Gerald,NY,Cardiology,I,242384.81,304630.59,3002,352,https://npiregistry.cms.hhs.gov/provider-view/1154469799
1194726653,Eyer Douglas,PA,Family Practice,I,242322.09,289661.17,9392,470,https://npiregistry.cms.hhs.gov/provider-view/1194726653
1124301197,Randle Tiffany,TX,Nurse Practitioner,I,240871.67,308947.67,12119,251,https://npiregistry.cms.hhs.gov/provider-view/1124301197
1164548079,Gampel Ezra,NY,"Psychologist, Clinical",I,239619.82,308350.27,3811,120,https://npiregistry.cms.hhs.gov/provider-view/1164548079
1245558881,Dobry Yuriy,CA,Psychiatry,I,238073.5,303367.31,2162,126,https://npiregistry.cms.hhs.gov/provider-view/1245558881
1427039825,Epstein Randy,IL,Ophthalmology,I,237762.33,319569.64,2424,839,https://npiregistry.cms.hhs.gov/provider-view/1427039825
1578567186,Smitherman Tony,TX,Orthopedic Surgery,I,236259.12,313665.79,3646,594,https://npiregistry.cms.hhs.gov/provider-view/1578567186
1710980370,Groff Michael,NY,Neurosurgery,I,234404.81,296084.37,847,375,https://npiregistry.cms.hhs.gov/provider-view/1710980370
1790861441,Moseley Thomas,GA,Obstetrics & Gynecology,I,233311.16,277059.98,11811,685,https://npiregistry.cms.hhs.gov/provider-view/1790861441
1053315085,Prior John,PA,Nephrology,I,233289.84,302388.47,2520,750,https://npiregistry.cms.hhs.gov/provider-view/1053315085
1710047600,Mudireddy Umamaheswara,ND,Critical Care (Intensivists),I,232604.84,301514.82,2200,824,https://npiregistry.cms.hhs.gov/provider-view/1710047600
1881920114,Litwicki Daniel,NY,Ophthalmology,I,231937.21,354567.14,3662,1289,https://npiregistry.cms.hhs.gov/provider-view/1881920114
1689668535,Bello Broderick,NC,Family Practice,I,231024.92,299294.69,6843,484,https://npiregistry.cms.hhs.gov/provider-view/1689668535
1902855489,Fall River/New Bedford Regional Mri Limited Partnership,MA,Independent Diagnostic Testing Facility (IDTF),O,230826.15,296478.19,64124,906,https://npiregistry.cms.hhs.gov/provider-view/1902855489
1184733008,Kaakaji Wayel,IN,Neurosurgery,I,229643.34,295603.09,1415,542,https://npiregistry.cms.hhs.gov/provider-view/1184733008
1124061148,Yoo Jay,CA,Physical Medicine and Rehabilitation,I,228445.26,289537.41,3459,244,https://npiregistry.cms.hhs.gov/provider-view/1124061148
1619932241,Sekili Selim,TX,Cardiology,I,227970.25,304370.36,1833,519,https://npiregistry.cms.hhs.gov/provider-view/1619932241
1780614420,Rayhan Syrus,CA,Dermatology,I,226175.66,293842.41,1763,236,https://npiregistry.cms.hhs.gov/provider-view/1780614420
1699857854,Vitti Michael,NY,Vascular Surgery,I,225927.44,288380.28,1422,300,https://npiregistry.cms.hhs.gov/provider-view/1699857854
1285738104,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,225043.06,225043.06,4884,1209,https://npiregistry.cms.hhs.gov/provider-view/1285738104
1215137500,Caldwell Julia,KY,Pain Management,I,224553.86,258918.52,7792,371,https://npiregistry.cms.hhs.gov/provider-view/1215137500
1871551804,Rubel Christopher,SC,General Practice,I,223828.98,290292.0,3425,202,https://npiregistry.cms.hhs.gov/provider-view/1871551804
1962433839,Ekkens Daniel,CA,General Practice,I,223782.59,283440.71,8065,259,https://npiregistry.cms.hhs.gov/provider-view/1962433839
1730227992,"Memorial Ambulatory Surgery Center, Llc",NJ,Ambulatory Surgical Center,O,222523.27,282392.34,1385,134,https://npiregistry.cms.hhs.gov/provider-view/1730227992
1043515034,Teel Kevin,MO,Nurse Practitioner,I,222186.45,325012.47,8147,1420,https://npiregistry.cms.hhs.gov/provider-view/1043515034
1245249887,Gupta Akshey,LA,Nephrology,I,221445.26,290980.08,3408,692,https://npiregistry.cms.hhs.gov/provider-view/1245249887
1265427298,Cohen Leonard,FL,Neurology,I,221245.05,282830.82,2308,656,https://npiregistry.cms.hhs.gov/provider-view/1265427298
1487641114,Shankwiler James,CA,Orthopedic Surgery,I,220046.06,288728.5,3522,529,https://npiregistry.cms.hhs.gov/provider-view/1487641114
1477569986,Bennett Lawrence,SC,Family Practice,I,220040.33,276615.77,4402,185,https://npiregistry.cms.hhs.gov/provider-view/1477569986
1952456279,Brown Lance,NJ,"Psychologist, Clinical",I,219297.02,275341.28,3497,193,https://npiregistry.cms.hhs.gov/provider-view/1952456279
1033187208,Bird Philip,OK,Gastroenterology,I,219213.36,285410.13,16417,580,https://npiregistry.cms.hhs.gov/provider-view/1033187208
1225205297,Williams Alicia,NY,Internal Medicine,I,218408.44,279284.65,2891,247,https://npiregistry.cms.hhs.gov/provider-view/1225205297
1063735702,"Ochsner Medical Center - Northshore, Llc",LA,Ambulatory Surgical Center,O,218328.96,281138.42,672,325,https://npiregistry.cms.hhs.gov/provider-view/1063735702
1881859049,Ganc Daniel,FL,Otolaryngology,I,217788.34,292283.23,4045,736,https://npiregistry.cms.hhs.gov/provider-view/1881859049
1902807365,Bondar George,FL,Dermatology,I,216300.49,296961.46,3560,614,https://npiregistry.cms.hhs.gov/provider-view/1902807365
1225038755,Gandhi Devang,NJ,Nuclear Medicine,I,215692.98,291890.92,4614,2199,https://npiregistry.cms.hhs.gov/provider-view/1225038755
1669417184,Kett Kevin,CT,Cardiology,I,214954.4,292060.17,4283,1481,https://npiregistry.cms.hhs.gov/provider-view/1669417184
1477532125,Rosenberger Jay,IA,Internal Medicine,I,214368.94,261240.75,9272,602,https://npiregistry.cms.hhs.gov/provider-view/1477532125
1487997151,Gillum Jason,IN,Diagnostic Radiology,I,212457.46,272663.69,2336,1704,https://npiregistry.cms.hhs.gov/provider-view/1487997151
1215981915,Sherrer Larry,HI,Ophthalmology,I,210339.46,301239.39,3934,625,https://npiregistry.cms.hhs.gov/provider-view/1215981915
1629024377,Fox Susan,FL,Vascular Surgery,I,209343.99,268499.43,780,128,https://npiregistry.cms.hhs.gov/provider-view/1629024377
1427113349,Bolno Charles,PA,Family Practice,I,208499.27,292700.66,3125,261,https://npiregistry.cms.hhs.gov/provider-view/1427113349
1073591483,Valdes Ignacio,FL,Internal Medicine,I,208373.7,265501.14,3375,701,https://npiregistry.cms.hhs.gov/provider-view/1073591483
1689687204,Pongia Vincent,PA,Podiatry,I,207747.89,276453.39,6898,575,https://npiregistry.cms.hhs.gov/provider-view/1689687204
1134447121,Pehler Stephen,CO,Orthopedic Surgery,I,207549.96,264141.88,994,290,https://npiregistry.cms.hhs.gov/provider-view/1134447121
1811932080,Lineberger Thomas,NC,Internal Medicine,I,207090.1,268404.06,9762,585,https://npiregistry.cms.hhs.gov/provider-view/1811932080
1952745556,Grewal Sanjeet,FL,Neurosurgery,I,206565.83,259297.06,668,203,https://npiregistry.cms.hhs.gov/provider-view/1952745556
1427056985,Landry Nathan,LA,Family Practice,I,206185.19,295425.0,4670,618,https://npiregistry.cms.hhs.gov/provider-view/1427056985
1821035510,Brown Stephen,MD,Orthopedic Surgery,I,205537.91,271567.32,3503,381,https://npiregistry.cms.hhs.gov/provider-view/1821035510
1083650386,Mcclure Suzanne,TX,Internal Medicine,I,205464.97,262255.61,22726,176,https://npiregistry.cms.hhs.gov/provider-view/1083650386
1548257991,Plenys Rimvydas,CA,Cardiology,I,205038.98,273190.81,2599,574,https://npiregistry.cms.hhs.gov/provider-view/1548257991
1447239967,Edwards Kenneth,MI,Orthopedic Surgery,I,204186.5,268275.0,3401,488,https://npiregistry.cms.hhs.gov/provider-view/1447239967
1912978503,Enoch Christopher,OH,Nephrology,I,203802.96,265047.9,1748,458,https://npiregistry.cms.hhs.gov/provider-view/1912978503
1053751933,Acosta Kathy,TX,Nurse Practitioner,I,202897.34,264909.18,2981,301,https://npiregistry.cms.hhs.gov/provider-view/1053751933
1508862731,George William,FL,Family Practice,I,202728.2,267355.34,2260,221,https://npiregistry.cms.hhs.gov/provider-view/1508862731
1972501427,Behrens Mary,MD,Nephrology,I,202537.77,263781.25,1706,412,https://npiregistry.cms.hhs.gov/provider-view/1972501427
1487733549,Croke Francis,MA,Internal Medicine,I,201720.32,261482.35,2716,605,https://npiregistry.cms.hhs.gov/provider-view/1487733549
1447259577,Ellner Kenneth,GA,Dermatology,I,200665.49,284114.19,4601,1068,https://npiregistry.cms.hhs.gov/provider-view/1447259577
1225005903,Hess Randal,VA,Radiation Oncology,I,200513.41,253131.16,3065,271,https://npiregistry.cms.hhs.gov/provider-view/1225005903
1285697466,Jackson James,LA,Internal Medicine,I,199793.77,264900.68,3154,581,https://npiregistry.cms.hhs.gov/provider-view/1285697466
1518938547,Beute Trisha,VA,Dermatology,I,198508.19,277845.13,4790,1032,https://npiregistry.cms.hhs.gov/provider-view/1518938547
1972571875,Adkins Clark,WV,Orthopedic Surgery,I,198318.09,261174.28,3129,525,https://npiregistry.cms.hhs.gov/provider-view/1972571875
1235170812,Moore Jack,AL,Orthopedic Surgery,I,197544.24,261232.15,5391,368,https://npiregistry.cms.hhs.gov/provider-view/1235170812
1598364457,Fajardo Roccello,TX,Nurse Practitioner,I,197084.44,249790.54,8874,119,https://npiregistry.cms.hhs.gov/provider-view/1598364457
1447270624,Nicora Christopher,NY,Internal Medicine,I,196379.13,268989.91,2398,362,https://npiregistry.cms.hhs.gov/provider-view/1447270624
1639175441,Thompson Matthew,NM,Dermatology,I,196281.6,293996.81,5822,927,https://npiregistry.cms.hhs.gov/provider-view/1639175441
1598741068,Eastman Michael,ID,Physician Assistant,I,195973.72,238446.48,2112,308,https://npiregistry.cms.hhs.gov/provider-view/1598741068
1093821100,Huynh Chinh,CA,General Practice,I,195803.09,273032.44,3091,506,https://npiregistry.cms.hhs.gov/provider-view/1093821100
1841256989,Hrabko Randall,CA,General Practice,I,194837.8,251160.84,957,197,https://npiregistry.cms.hhs.gov/provider-view/1841256989
1801880380,Abdolvahabi Ramin,FL,Neurosurgery,I,193382.65,248781.08,1076,462,https://npiregistry.cms.hhs.gov/provider-view/1801880380
1083652226,Isbell David,SC,Cardiology,I,193176.77,264428.26,4489,1546,https://npiregistry.cms.hhs.gov/provider-view/1083652226
1851395776,Smiley Nasser,OH,Clinical Cardiac Electrophysiology,I,192508.08,257674.4,3553,1999,https://npiregistry.cms.hhs.gov/provider-view/1851395776
1891985644,Iqbal Mehr,AZ,Internal Medicine,I,192228.81,236870.15,6755,479,https://npiregistry.cms.hhs.gov/provider-view/1891985644
1841287398,Halter Mitchell,AZ,Pain Management,I,191721.14,253088.84,10411,335,https://npiregistry.cms.hhs.gov/provider-view/1841287398
1992865141,Epstein Wayne,NJ,Podiatry,I,191666.38,242461.44,4410,509,https://npiregistry.cms.hhs.gov/provider-view/1992865141
1891084281,Fairview Pharmacy Services Llc,MN,All Other Suppliers,O,189466.83,189466.83,2880,1024,https://npiregistry.cms.hhs.gov/provider-view/1891084281
1427118074,Munshower John,PA,Family Practice,I,188614.48,239737.86,2200,576,https://npiregistry.cms.hhs.gov/provider-view/1427118074
1417554155,"Center For Restorative Surgery At Maple Grove, Llc",MN,Ambulatory Surgical Center,O,188516.58,236793.99,2225,66,https://npiregistry.cms.hhs.gov/provider-view/1417554155
1104931831,Molino Richard,NJ,Internal Medicine,I,188161.83,240516.75,2422,137,https://npiregistry.cms.hhs.gov/provider-view/1104931831
1720073778,Woods Gregory,GA,Orthopedic Surgery,I,188004.47,239568.82,2512,182,https://npiregistry.cms.hhs.gov/provider-view/1720073778
1013929470,Joshi Milan,MD,Psychiatry,I,187458.46,263112.32,2674,684,https://npiregistry.cms.hhs.gov/provider-view/1013929470
1871590646,Moufarrij Nazih,KS,Neurosurgery,I,185307.92,234644.34,768,275,https://npiregistry.cms.hhs.gov/provider-view/1871590646
1386634541,Hoffmann Ingrid,NC,Allergy/ Immunology,I,185295.17,237525.72,6750,203,https://npiregistry.cms.hhs.gov/provider-view/1386634541
1053358077,Johns Gordon,WA,Ophthalmology,I,185076.67,245065.42,715,710,https://npiregistry.cms.hhs.gov/provider-view/1053358077
1174535454,Helmly Robert,MD,Cardiology,I,184950.71,250077.55,2758,1213,https://npiregistry.cms.hhs.gov/provider-view/1174535454
1740781426,Atanesyan Atanes,CA,Optometry,I,184832.4,248092.18,2658,1288,https://npiregistry.cms.hhs.gov/provider-view/1740781426
1467401216,Bess Oleg,CA,Obstetrics & Gynecology,I,184465.06,200448.69,4526,304,https://npiregistry.cms.hhs.gov/provider-view/1467401216
1952395451,Pare John,DE,Family Practice,I,182938.79,220865.37,2182,642,https://npiregistry.cms.hhs.gov/provider-view/1952395451
1770585184,Utset Bernardo,FL,Interventional Cardiology,I,182793.12,236044.16,2425,1011,https://npiregistry.cms.hhs.gov/provider-view/1770585184
1205928546,Larsen Mitchell,UT,Hand Surgery,I,182515.41,233289.15,1523,333,https://npiregistry.cms.hhs.gov/provider-view/1205928546
1023129244,Snyders Brian,ID,Family Practice,I,181040.63,227112.0,28845,37,https://npiregistry.cms.hhs.gov/provider-view/1023129244
1497761241,Conerly Donald,MS,Family Practice,I,180578.07,233374.68,5714,462,https://npiregistry.cms.hhs.gov/provider-view/1497761241
1528156981,Ginsberg Frederic,NJ,Cardiology,I,180424.5,239204.37,2600,746,https://npiregistry.cms.hhs.gov/provider-view/1528156981
1881695732,Revision Advanced Surgery Center Inc,OH,Ambulatory Surgical Center,O,177346.07,224324.21,333,172,https://npiregistry.cms.hhs.gov/provider-view/1881695732
1093898546,Lasswell William,FL,Internal Medicine,I,176725.49,223430.99,11204,843,https://npiregistry.cms.hhs.gov/provider-view/1093898546
1356495915,Smaha Paul,GA,Podiatry,I,176491.1,246476.68,2703,714,https://npiregistry.cms.hhs.gov/provider-view/1356495915
1508869579,Uribe Alexander,PA,Vascular Surgery,I,174592.39,225408.74,1352,779,https://npiregistry.cms.hhs.gov/provider-view/1508869579
